Step,r_semeval_no_super_5000_ff - entropy,r_semeval_no_super_5000_ff - entropy__MIN,r_semeval_no_super_5000_ff - entropy__MAX,r_semeval_400_1.0_32_5000_ff - entropy,r_semeval_400_1.0_32_5000_ff - entropy__MIN,r_semeval_400_1.0_32_5000_ff - entropy__MAX,r_semeval_100_1.0_32_5000_ff - entropy,r_semeval_100_1.0_32_5000_ff - entropy__MIN,r_semeval_100_1.0_32_5000_ff - entropy__MAX,r_semeval_300_1.0_32_5000_ff - entropy,r_semeval_300_1.0_32_5000_ff - entropy__MIN,r_semeval_300_1.0_32_5000_ff - entropy__MAX,r_semeval_200_1.0_32_5000_ff - entropy,r_semeval_200_1.0_32_5000_ff - entropy__MIN,r_semeval_200_1.0_32_5000_ff - entropy__MAX
98,1.4558241367340088,1.4558241367340088,1.4558241367340088,0.428680419921875,0.428680419921875,0.428680419921875,0.7437705993652344,0.7437705993652344,0.7437705993652344,0.4605892300605774,0.4605892300605774,0.4605892300605774,0.5501115322113037,0.5501115322113037,0.5501115322113037
99,1.4281162023544312,1.4281162023544312,1.4281162023544312,0.4321731925010681,0.4321731925010681,0.4321731925010681,0.8404269218444824,0.8404269218444824,0.8404269218444824,0.3867683410644531,0.3867683410644531,0.3867683410644531,0.5778974890708923,0.5778974890708923,0.5778974890708923
100,1.3575689792633057,1.3575689792633057,1.3575689792633057,0.44233614206314087,0.44233614206314087,0.44233614206314087,0.8770429491996765,0.8770429491996765,0.8770429491996765,0.40929511189460754,0.40929511189460754,0.40929511189460754,0.6081016659736633,0.6081016659736633,0.6081016659736633
101,1.3999134302139282,1.3999134302139282,1.3999134302139282,0.38914644718170166,0.38914644718170166,0.38914644718170166,0.6674849987030029,0.6674849987030029,0.6674849987030029,0.39759305119514465,0.39759305119514465,0.39759305119514465,0.47670143842697144,0.47670143842697144,0.47670143842697144
102,1.4236971139907837,1.4236971139907837,1.4236971139907837,0.5136662721633911,0.5136662721633911,0.5136662721633911,0.7865924835205078,0.7865924835205078,0.7865924835205078,0.47401881217956543,0.47401881217956543,0.47401881217956543,0.5426965355873108,0.5426965355873108,0.5426965355873108
103,1.3721530437469482,1.3721530437469482,1.3721530437469482,0.47695934772491455,0.47695934772491455,0.47695934772491455,0.7688824534416199,0.7688824534416199,0.7688824534416199,0.48583078384399414,0.48583078384399414,0.48583078384399414,0.507100522518158,0.507100522518158,0.507100522518158
104,1.3471665382385254,1.3471665382385254,1.3471665382385254,0.35232141613960266,0.35232141613960266,0.35232141613960266,0.6542683839797974,0.6542683839797974,0.6542683839797974,0.3671080768108368,0.3671080768108368,0.3671080768108368,0.4381290376186371,0.4381290376186371,0.4381290376186371
105,1.3178335428237915,1.3178335428237915,1.3178335428237915,0.35677897930145264,0.35677897930145264,0.35677897930145264,0.563453197479248,0.563453197479248,0.563453197479248,0.3416048586368561,0.3416048586368561,0.3416048586368561,0.4142877757549286,0.4142877757549286,0.4142877757549286
106,1.53459632396698,1.53459632396698,1.53459632396698,0.44701966643333435,0.44701966643333435,0.44701966643333435,0.7156630158424377,0.7156630158424377,0.7156630158424377,0.4557620584964752,0.4557620584964752,0.4557620584964752,0.4718400239944458,0.4718400239944458,0.4718400239944458
107,1.3378357887268066,1.3378357887268066,1.3378357887268066,0.3869779706001282,0.3869779706001282,0.3869779706001282,0.6269139051437378,0.6269139051437378,0.6269139051437378,0.34585848450660706,0.34585848450660706,0.34585848450660706,0.510766863822937,0.510766863822937,0.510766863822937
108,1.2730225324630737,1.2730225324630737,1.2730225324630737,0.3873809576034546,0.3873809576034546,0.3873809576034546,0.7253801822662354,0.7253801822662354,0.7253801822662354,0.39885690808296204,0.39885690808296204,0.39885690808296204,0.5485684871673584,0.5485684871673584,0.5485684871673584
109,1.4817521572113037,1.4817521572113037,1.4817521572113037,0.3105284869670868,0.3105284869670868,0.3105284869670868,0.6448733806610107,0.6448733806610107,0.6448733806610107,0.3653481900691986,0.3653481900691986,0.3653481900691986,0.4796139597892761,0.4796139597892761,0.4796139597892761
110,1.5516266822814941,1.5516266822814941,1.5516266822814941,0.44848793745040894,0.44848793745040894,0.44848793745040894,0.7289588451385498,0.7289588451385498,0.7289588451385498,0.41656261682510376,0.41656261682510376,0.41656261682510376,0.5435598492622375,0.5435598492622375,0.5435598492622375
111,1.2396643161773682,1.2396643161773682,1.2396643161773682,0.39101672172546387,0.39101672172546387,0.39101672172546387,0.7347051501274109,0.7347051501274109,0.7347051501274109,0.40066444873809814,0.40066444873809814,0.40066444873809814,0.6210346221923828,0.6210346221923828,0.6210346221923828
112,1.3008012771606445,1.3008012771606445,1.3008012771606445,0.3393198251724243,0.3393198251724243,0.3393198251724243,0.5784279108047485,0.5784279108047485,0.5784279108047485,0.3416166305541992,0.3416166305541992,0.3416166305541992,0.42571577429771423,0.42571577429771423,0.42571577429771423
113,1.4334402084350586,1.4334402084350586,1.4334402084350586,0.3491751253604889,0.3491751253604889,0.3491751253604889,0.6378806829452515,0.6378806829452515,0.6378806829452515,0.42285430431365967,0.42285430431365967,0.42285430431365967,0.5285366773605347,0.5285366773605347,0.5285366773605347
114,1.4494452476501465,1.4494452476501465,1.4494452476501465,0.4315207898616791,0.4315207898616791,0.4315207898616791,0.8201038241386414,0.8201038241386414,0.8201038241386414,0.4761405885219574,0.4761405885219574,0.4761405885219574,0.5665497779846191,0.5665497779846191,0.5665497779846191
115,1.2863421440124512,1.2863421440124512,1.2863421440124512,0.4030129313468933,0.4030129313468933,0.4030129313468933,0.6828454732894897,0.6828454732894897,0.6828454732894897,0.43760401010513306,0.43760401010513306,0.43760401010513306,0.5380623936653137,0.5380623936653137,0.5380623936653137
116,1.40227210521698,1.40227210521698,1.40227210521698,0.3975701630115509,0.3975701630115509,0.3975701630115509,0.7023242712020874,0.7023242712020874,0.7023242712020874,0.37213969230651855,0.37213969230651855,0.37213969230651855,0.5058639049530029,0.5058639049530029,0.5058639049530029
117,1.2214529514312744,1.2214529514312744,1.2214529514312744,0.3342198431491852,0.3342198431491852,0.3342198431491852,0.5988988280296326,0.5988988280296326,0.5988988280296326,0.3829185962677002,0.3829185962677002,0.3829185962677002,0.486716628074646,0.486716628074646,0.486716628074646
118,1.257797360420227,1.257797360420227,1.257797360420227,0.3786919414997101,0.3786919414997101,0.3786919414997101,0.5946301221847534,0.5946301221847534,0.5946301221847534,0.4110870957374573,0.4110870957374573,0.4110870957374573,0.5913456678390503,0.5913456678390503,0.5913456678390503
119,1.353371024131775,1.353371024131775,1.353371024131775,0.38824334740638733,0.38824334740638733,0.38824334740638733,0.7196257710456848,0.7196257710456848,0.7196257710456848,0.4098866879940033,0.4098866879940033,0.4098866879940033,0.5255683064460754,0.5255683064460754,0.5255683064460754
120,1.385642170906067,1.385642170906067,1.385642170906067,0.33052313327789307,0.33052313327789307,0.33052313327789307,0.5879198908805847,0.5879198908805847,0.5879198908805847,0.36367765069007874,0.36367765069007874,0.36367765069007874,0.4829763174057007,0.4829763174057007,0.4829763174057007
121,1.3995741605758667,1.3995741605758667,1.3995741605758667,0.36261850595474243,0.36261850595474243,0.36261850595474243,0.7174308896064758,0.7174308896064758,0.7174308896064758,0.39705321192741394,0.39705321192741394,0.39705321192741394,0.5157623291015625,0.5157623291015625,0.5157623291015625
122,1.4838403463363647,1.4838403463363647,1.4838403463363647,0.4078625738620758,0.4078625738620758,0.4078625738620758,0.5716573596000671,0.5716573596000671,0.5716573596000671,0.39631742238998413,0.39631742238998413,0.39631742238998413,0.5767260193824768,0.5767260193824768,0.5767260193824768
123,1.4372568130493164,1.4372568130493164,1.4372568130493164,0.4216580390930176,0.4216580390930176,0.4216580390930176,0.6451992988586426,0.6451992988586426,0.6451992988586426,0.3737809956073761,0.3737809956073761,0.3737809956073761,0.5754190683364868,0.5754190683364868,0.5754190683364868
124,1.1743711233139038,1.1743711233139038,1.1743711233139038,0.4330488443374634,0.4330488443374634,0.4330488443374634,0.7490063905715942,0.7490063905715942,0.7490063905715942,0.4402851462364197,0.4402851462364197,0.4402851462364197,0.594854474067688,0.594854474067688,0.594854474067688
125,1.6274467706680298,1.6274467706680298,1.6274467706680298,0.3600403070449829,0.3600403070449829,0.3600403070449829,0.658736526966095,0.658736526966095,0.658736526966095,0.38222047686576843,0.38222047686576843,0.38222047686576843,0.5102828741073608,0.5102828741073608,0.5102828741073608
126,1.5793516635894775,1.5793516635894775,1.5793516635894775,0.36719876527786255,0.36719876527786255,0.36719876527786255,0.7656587958335876,0.7656587958335876,0.7656587958335876,0.4328514337539673,0.4328514337539673,0.4328514337539673,0.5399255752563477,0.5399255752563477,0.5399255752563477
127,1.3597497940063477,1.3597497940063477,1.3597497940063477,0.37569117546081543,0.37569117546081543,0.37569117546081543,0.864949643611908,0.864949643611908,0.864949643611908,0.4161602556705475,0.4161602556705475,0.4161602556705475,0.6173090934753418,0.6173090934753418,0.6173090934753418
128,1.4957553148269653,1.4957553148269653,1.4957553148269653,0.39197346568107605,0.39197346568107605,0.39197346568107605,0.7982292771339417,0.7982292771339417,0.7982292771339417,0.40719515085220337,0.40719515085220337,0.40719515085220337,0.725326418876648,0.725326418876648,0.725326418876648
129,1.6069881916046143,1.6069881916046143,1.6069881916046143,0.39562898874282837,0.39562898874282837,0.39562898874282837,0.824045717716217,0.824045717716217,0.824045717716217,0.369816392660141,0.369816392660141,0.369816392660141,0.6455955505371094,0.6455955505371094,0.6455955505371094
130,1.5264784097671509,1.5264784097671509,1.5264784097671509,0.31226009130477905,0.31226009130477905,0.31226009130477905,0.6521331071853638,0.6521331071853638,0.6521331071853638,0.3272400498390198,0.3272400498390198,0.3272400498390198,0.45609450340270996,0.45609450340270996,0.45609450340270996
131,1.5181305408477783,1.5181305408477783,1.5181305408477783,0.37126460671424866,0.37126460671424866,0.37126460671424866,0.6038245558738708,0.6038245558738708,0.6038245558738708,0.39588114619255066,0.39588114619255066,0.39588114619255066,0.5185859203338623,0.5185859203338623,0.5185859203338623
132,1.445223331451416,1.445223331451416,1.445223331451416,0.4653717279434204,0.4653717279434204,0.4653717279434204,0.7588902711868286,0.7588902711868286,0.7588902711868286,0.4857090711593628,0.4857090711593628,0.4857090711593628,0.6881778240203857,0.6881778240203857,0.6881778240203857
133,1.4931076765060425,1.4931076765060425,1.4931076765060425,0.4121839702129364,0.4121839702129364,0.4121839702129364,0.7800277471542358,0.7800277471542358,0.7800277471542358,0.4123883545398712,0.4123883545398712,0.4123883545398712,0.5850663185119629,0.5850663185119629,0.5850663185119629
134,1.3310060501098633,1.3310060501098633,1.3310060501098633,0.39580363035202026,0.39580363035202026,0.39580363035202026,0.6877503395080566,0.6877503395080566,0.6877503395080566,0.4091299772262573,0.4091299772262573,0.4091299772262573,0.5720646977424622,0.5720646977424622,0.5720646977424622
135,1.5439298152923584,1.5439298152923584,1.5439298152923584,0.34721484780311584,0.34721484780311584,0.34721484780311584,0.5566873550415039,0.5566873550415039,0.5566873550415039,0.3879440426826477,0.3879440426826477,0.3879440426826477,0.5657902956008911,0.5657902956008911,0.5657902956008911
136,1.4418187141418457,1.4418187141418457,1.4418187141418457,0.3743923604488373,0.3743923604488373,0.3743923604488373,0.6263501644134521,0.6263501644134521,0.6263501644134521,0.42524752020835876,0.42524752020835876,0.42524752020835876,0.6122727990150452,0.6122727990150452,0.6122727990150452
137,1.4859977960586548,1.4859977960586548,1.4859977960586548,0.32842007279396057,0.32842007279396057,0.32842007279396057,0.6304201483726501,0.6304201483726501,0.6304201483726501,0.37745150923728943,0.37745150923728943,0.37745150923728943,0.47919362783432007,0.47919362783432007,0.47919362783432007
138,1.5020012855529785,1.5020012855529785,1.5020012855529785,0.3691578209400177,0.3691578209400177,0.3691578209400177,0.6190361380577087,0.6190361380577087,0.6190361380577087,0.34782373905181885,0.34782373905181885,0.34782373905181885,0.498084157705307,0.498084157705307,0.498084157705307
139,1.6480438709259033,1.6480438709259033,1.6480438709259033,0.40046265721321106,0.40046265721321106,0.40046265721321106,0.7620689868927002,0.7620689868927002,0.7620689868927002,0.4197542667388916,0.4197542667388916,0.4197542667388916,0.5382769107818604,0.5382769107818604,0.5382769107818604
140,1.2213737964630127,1.2213737964630127,1.2213737964630127,0.3613613247871399,0.3613613247871399,0.3613613247871399,0.5355335474014282,0.5355335474014282,0.5355335474014282,0.34399542212486267,0.34399542212486267,0.34399542212486267,0.4355431795120239,0.4355431795120239,0.4355431795120239
141,1.5057835578918457,1.5057835578918457,1.5057835578918457,0.39763927459716797,0.39763927459716797,0.39763927459716797,0.6946426033973694,0.6946426033973694,0.6946426033973694,0.41278308629989624,0.41278308629989624,0.41278308629989624,0.5378852486610413,0.5378852486610413,0.5378852486610413
142,1.809853196144104,1.809853196144104,1.809853196144104,0.41055482625961304,0.41055482625961304,0.41055482625961304,0.6804299354553223,0.6804299354553223,0.6804299354553223,0.39717304706573486,0.39717304706573486,0.39717304706573486,0.55796217918396,0.55796217918396,0.55796217918396
143,1.6302711963653564,1.6302711963653564,1.6302711963653564,0.3736113905906677,0.3736113905906677,0.3736113905906677,0.6498138904571533,0.6498138904571533,0.6498138904571533,0.4122651219367981,0.4122651219367981,0.4122651219367981,0.48749107122421265,0.48749107122421265,0.48749107122421265
144,1.4607163667678833,1.4607163667678833,1.4607163667678833,0.35596808791160583,0.35596808791160583,0.35596808791160583,0.5718251466751099,0.5718251466751099,0.5718251466751099,0.37120580673217773,0.37120580673217773,0.37120580673217773,0.4950517416000366,0.4950517416000366,0.4950517416000366
145,1.3940443992614746,1.3940443992614746,1.3940443992614746,0.352090984582901,0.352090984582901,0.352090984582901,0.5770279169082642,0.5770279169082642,0.5770279169082642,0.40164715051651,0.40164715051651,0.40164715051651,0.4206874370574951,0.4206874370574951,0.4206874370574951
146,1.3484113216400146,1.3484113216400146,1.3484113216400146,0.4298285245895386,0.4298285245895386,0.4298285245895386,0.7257866859436035,0.7257866859436035,0.7257866859436035,0.42647528648376465,0.42647528648376465,0.42647528648376465,0.5752770304679871,0.5752770304679871,0.5752770304679871
147,1.4221782684326172,1.4221782684326172,1.4221782684326172,0.4954600930213928,0.4954600930213928,0.4954600930213928,0.8965946435928345,0.8965946435928345,0.8965946435928345,0.4904051423072815,0.4904051423072815,0.4904051423072815,0.6553347110748291,0.6553347110748291,0.6553347110748291
148,1.3866099119186401,1.3866099119186401,1.3866099119186401,0.4102426767349243,0.4102426767349243,0.4102426767349243,0.7261647582054138,0.7261647582054138,0.7261647582054138,0.41912540793418884,0.41912540793418884,0.41912540793418884,0.5482262969017029,0.5482262969017029,0.5482262969017029
149,1.3089286088943481,1.3089286088943481,1.3089286088943481,0.3644794225692749,0.3644794225692749,0.3644794225692749,0.5716320872306824,0.5716320872306824,0.5716320872306824,0.39539599418640137,0.39539599418640137,0.39539599418640137,0.5264719128608704,0.5264719128608704,0.5264719128608704
150,1.2119107246398926,1.2119107246398926,1.2119107246398926,0.34467628598213196,0.34467628598213196,0.34467628598213196,0.4792971909046173,0.4792971909046173,0.4792971909046173,0.2943709194660187,0.2943709194660187,0.2943709194660187,0.3748979866504669,0.3748979866504669,0.3748979866504669
151,1.3746942281723022,1.3746942281723022,1.3746942281723022,0.42615485191345215,0.42615485191345215,0.42615485191345215,0.6221445798873901,0.6221445798873901,0.6221445798873901,0.35377076268196106,0.35377076268196106,0.35377076268196106,0.46862614154815674,0.46862614154815674,0.46862614154815674
152,1.386979341506958,1.386979341506958,1.386979341506958,0.4320302903652191,0.4320302903652191,0.4320302903652191,0.6703904867172241,0.6703904867172241,0.6703904867172241,0.4239959716796875,0.4239959716796875,0.4239959716796875,0.5765206813812256,0.5765206813812256,0.5765206813812256
153,1.3782343864440918,1.3782343864440918,1.3782343864440918,0.31674322485923767,0.31674322485923767,0.31674322485923767,0.5224470496177673,0.5224470496177673,0.5224470496177673,0.3507453203201294,0.3507453203201294,0.3507453203201294,0.37976372241973877,0.37976372241973877,0.37976372241973877
154,1.5438607931137085,1.5438607931137085,1.5438607931137085,0.38480669260025024,0.38480669260025024,0.38480669260025024,0.730624258518219,0.730624258518219,0.730624258518219,0.3330889642238617,0.3330889642238617,0.3330889642238617,0.49094492197036743,0.49094492197036743,0.49094492197036743
155,1.3841547966003418,1.3841547966003418,1.3841547966003418,0.3409076929092407,0.3409076929092407,0.3409076929092407,0.6551331877708435,0.6551331877708435,0.6551331877708435,0.35306912660598755,0.35306912660598755,0.35306912660598755,0.5179758071899414,0.5179758071899414,0.5179758071899414
156,1.3440937995910645,1.3440937995910645,1.3440937995910645,0.465010404586792,0.465010404586792,0.465010404586792,0.6809095144271851,0.6809095144271851,0.6809095144271851,0.43277379870414734,0.43277379870414734,0.43277379870414734,0.5142562389373779,0.5142562389373779,0.5142562389373779
157,1.3817293643951416,1.3817293643951416,1.3817293643951416,0.4662899076938629,0.4662899076938629,0.4662899076938629,0.8477222323417664,0.8477222323417664,0.8477222323417664,0.416830837726593,0.416830837726593,0.416830837726593,0.602448046207428,0.602448046207428,0.602448046207428
158,1.5811452865600586,1.5811452865600586,1.5811452865600586,0.36902669072151184,0.36902669072151184,0.36902669072151184,0.6635146737098694,0.6635146737098694,0.6635146737098694,0.33928826451301575,0.33928826451301575,0.33928826451301575,0.500094473361969,0.500094473361969,0.500094473361969
159,1.4058500528335571,1.4058500528335571,1.4058500528335571,0.5514465570449829,0.5514465570449829,0.5514465570449829,0.8628538846969604,0.8628538846969604,0.8628538846969604,0.5145268440246582,0.5145268440246582,0.5145268440246582,0.6965184211730957,0.6965184211730957,0.6965184211730957
160,1.4098438024520874,1.4098438024520874,1.4098438024520874,0.49713024497032166,0.49713024497032166,0.49713024497032166,0.9246190190315247,0.9246190190315247,0.9246190190315247,0.4628329873085022,0.4628329873085022,0.4628329873085022,0.5693272352218628,0.5693272352218628,0.5693272352218628
161,1.2648813724517822,1.2648813724517822,1.2648813724517822,0.4936622083187103,0.4936622083187103,0.4936622083187103,0.8018915057182312,0.8018915057182312,0.8018915057182312,0.4491204023361206,0.4491204023361206,0.4491204023361206,0.6324731707572937,0.6324731707572937,0.6324731707572937
162,1.5463577508926392,1.5463577508926392,1.5463577508926392,0.405046284198761,0.405046284198761,0.405046284198761,0.6997567415237427,0.6997567415237427,0.6997567415237427,0.3388662040233612,0.3388662040233612,0.3388662040233612,0.4784908890724182,0.4784908890724182,0.4784908890724182
163,1.399301290512085,1.399301290512085,1.399301290512085,0.48851823806762695,0.48851823806762695,0.48851823806762695,0.7895091772079468,0.7895091772079468,0.7895091772079468,0.4513270854949951,0.4513270854949951,0.4513270854949951,0.5453280210494995,0.5453280210494995,0.5453280210494995
164,1.6005533933639526,1.6005533933639526,1.6005533933639526,0.42648258805274963,0.42648258805274963,0.42648258805274963,0.7587197422981262,0.7587197422981262,0.7587197422981262,0.4546857476234436,0.4546857476234436,0.4546857476234436,0.5314157605171204,0.5314157605171204,0.5314157605171204
165,1.5675740242004395,1.5675740242004395,1.5675740242004395,0.4227015972137451,0.4227015972137451,0.4227015972137451,0.67759108543396,0.67759108543396,0.67759108543396,0.41319531202316284,0.41319531202316284,0.41319531202316284,0.47637832164764404,0.47637832164764404,0.47637832164764404
166,1.4817339181900024,1.4817339181900024,1.4817339181900024,0.3858788013458252,0.3858788013458252,0.3858788013458252,0.7131667733192444,0.7131667733192444,0.7131667733192444,0.35590916872024536,0.35590916872024536,0.35590916872024536,0.5553851127624512,0.5553851127624512,0.5553851127624512
167,1.4466592073440552,1.4466592073440552,1.4466592073440552,0.47252801060676575,0.47252801060676575,0.47252801060676575,0.7771867513656616,0.7771867513656616,0.7771867513656616,0.4839756488800049,0.4839756488800049,0.4839756488800049,0.5882744789123535,0.5882744789123535,0.5882744789123535
168,1.5999070405960083,1.5999070405960083,1.5999070405960083,0.49900126457214355,0.49900126457214355,0.49900126457214355,0.8148258328437805,0.8148258328437805,0.8148258328437805,0.4771459698677063,0.4771459698677063,0.4771459698677063,0.6695289611816406,0.6695289611816406,0.6695289611816406
169,1.5977647304534912,1.5977647304534912,1.5977647304534912,0.3899615406990051,0.3899615406990051,0.3899615406990051,0.6477504968643188,0.6477504968643188,0.6477504968643188,0.345182865858078,0.345182865858078,0.345182865858078,0.46482664346694946,0.46482664346694946,0.46482664346694946
170,1.3832707405090332,1.3832707405090332,1.3832707405090332,0.5248697400093079,0.5248697400093079,0.5248697400093079,0.8895403146743774,0.8895403146743774,0.8895403146743774,0.49707403779029846,0.49707403779029846,0.49707403779029846,0.6666780710220337,0.6666780710220337,0.6666780710220337
171,1.2445709705352783,1.2445709705352783,1.2445709705352783,0.46444377303123474,0.46444377303123474,0.46444377303123474,0.7808747291564941,0.7808747291564941,0.7808747291564941,0.4817505478858948,0.4817505478858948,0.4817505478858948,0.7184343934059143,0.7184343934059143,0.7184343934059143
172,1.4909133911132812,1.4909133911132812,1.4909133911132812,0.41285383701324463,0.41285383701324463,0.41285383701324463,0.688037633895874,0.688037633895874,0.688037633895874,0.47308796644210815,0.47308796644210815,0.47308796644210815,0.5577279329299927,0.5577279329299927,0.5577279329299927
173,1.4001744985580444,1.4001744985580444,1.4001744985580444,0.38366416096687317,0.38366416096687317,0.38366416096687317,0.7481347322463989,0.7481347322463989,0.7481347322463989,0.3535901606082916,0.3535901606082916,0.3535901606082916,0.5143141150474548,0.5143141150474548,0.5143141150474548
174,1.1302664279937744,1.1302664279937744,1.1302664279937744,0.48180028796195984,0.48180028796195984,0.48180028796195984,0.9039917588233948,0.9039917588233948,0.9039917588233948,0.4868650436401367,0.4868650436401367,0.4868650436401367,0.6859235167503357,0.6859235167503357,0.6859235167503357
175,1.2280486822128296,1.2280486822128296,1.2280486822128296,0.4200507700443268,0.4200507700443268,0.4200507700443268,0.6862061023712158,0.6862061023712158,0.6862061023712158,0.3458898067474365,0.3458898067474365,0.3458898067474365,0.4992568790912628,0.4992568790912628,0.4992568790912628
176,1.384189486503601,1.384189486503601,1.384189486503601,0.34554219245910645,0.34554219245910645,0.34554219245910645,0.7036407589912415,0.7036407589912415,0.7036407589912415,0.357665479183197,0.357665479183197,0.357665479183197,0.44833889603614807,0.44833889603614807,0.44833889603614807
177,1.3242219686508179,1.3242219686508179,1.3242219686508179,0.5337405800819397,0.5337405800819397,0.5337405800819397,0.9667966365814209,0.9667966365814209,0.9667966365814209,0.5702650547027588,0.5702650547027588,0.5702650547027588,0.6920492649078369,0.6920492649078369,0.6920492649078369
178,1.4084407091140747,1.4084407091140747,1.4084407091140747,0.4693298637866974,0.4693298637866974,0.4693298637866974,0.8232024312019348,0.8232024312019348,0.8232024312019348,0.4286010265350342,0.4286010265350342,0.4286010265350342,0.5903747081756592,0.5903747081756592,0.5903747081756592
179,1.4569642543792725,1.4569642543792725,1.4569642543792725,0.4499731659889221,0.4499731659889221,0.4499731659889221,0.7218773365020752,0.7218773365020752,0.7218773365020752,0.3839455544948578,0.3839455544948578,0.3839455544948578,0.5887308120727539,0.5887308120727539,0.5887308120727539
180,1.5379548072814941,1.5379548072814941,1.5379548072814941,0.47270524501800537,0.47270524501800537,0.47270524501800537,0.7278469800949097,0.7278469800949097,0.7278469800949097,0.4206767976284027,0.4206767976284027,0.4206767976284027,0.5713917016983032,0.5713917016983032,0.5713917016983032
181,1.425704002380371,1.425704002380371,1.425704002380371,0.44963014125823975,0.44963014125823975,0.44963014125823975,0.7446624636650085,0.7446624636650085,0.7446624636650085,0.4385363757610321,0.4385363757610321,0.4385363757610321,0.5278366208076477,0.5278366208076477,0.5278366208076477
182,1.3784162998199463,1.3784162998199463,1.3784162998199463,0.4935576319694519,0.4935576319694519,0.4935576319694519,0.7945967316627502,0.7945967316627502,0.7945967316627502,0.5577094554901123,0.5577094554901123,0.5577094554901123,0.678696870803833,0.678696870803833,0.678696870803833
183,1.4155430793762207,1.4155430793762207,1.4155430793762207,0.4340510070323944,0.4340510070323944,0.4340510070323944,0.8401673436164856,0.8401673436164856,0.8401673436164856,0.4254588782787323,0.4254588782787323,0.4254588782787323,0.5105255842208862,0.5105255842208862,0.5105255842208862
184,1.440474271774292,1.440474271774292,1.440474271774292,0.36231529712677,0.36231529712677,0.36231529712677,0.6684837937355042,0.6684837937355042,0.6684837937355042,0.3687000870704651,0.3687000870704651,0.3687000870704651,0.5295740365982056,0.5295740365982056,0.5295740365982056
185,1.3365843296051025,1.3365843296051025,1.3365843296051025,0.4334695637226105,0.4334695637226105,0.4334695637226105,0.6935858130455017,0.6935858130455017,0.6935858130455017,0.4728560745716095,0.4728560745716095,0.4728560745716095,0.531272828578949,0.531272828578949,0.531272828578949
186,1.1660716533660889,1.1660716533660889,1.1660716533660889,0.6037752032279968,0.6037752032279968,0.6037752032279968,0.8415347933769226,0.8415347933769226,0.8415347933769226,0.6465817093849182,0.6465817093849182,0.6465817093849182,0.7678431272506714,0.7678431272506714,0.7678431272506714
187,1.289502739906311,1.289502739906311,1.289502739906311,0.4748292565345764,0.4748292565345764,0.4748292565345764,0.7431858777999878,0.7431858777999878,0.7431858777999878,0.564449667930603,0.564449667930603,0.564449667930603,0.6720477938652039,0.6720477938652039,0.6720477938652039
188,1.390343189239502,1.390343189239502,1.390343189239502,0.40101996064186096,0.40101996064186096,0.40101996064186096,0.6195257902145386,0.6195257902145386,0.6195257902145386,0.42118534445762634,0.42118534445762634,0.42118534445762634,0.5780988931655884,0.5780988931655884,0.5780988931655884
189,1.3825030326843262,1.3825030326843262,1.3825030326843262,0.502051830291748,0.502051830291748,0.502051830291748,0.8527713418006897,0.8527713418006897,0.8527713418006897,0.42615923285484314,0.42615923285484314,0.42615923285484314,0.6587599515914917,0.6587599515914917,0.6587599515914917
190,1.438102126121521,1.438102126121521,1.438102126121521,0.3884446620941162,0.3884446620941162,0.3884446620941162,0.7520412802696228,0.7520412802696228,0.7520412802696228,0.3764151334762573,0.3764151334762573,0.3764151334762573,0.596545398235321,0.596545398235321,0.596545398235321
191,1.3115155696868896,1.3115155696868896,1.3115155696868896,0.4393743574619293,0.4393743574619293,0.4393743574619293,0.6712479591369629,0.6712479591369629,0.6712479591369629,0.40100759267807007,0.40100759267807007,0.40100759267807007,0.5230100750923157,0.5230100750923157,0.5230100750923157
192,1.2319409847259521,1.2319409847259521,1.2319409847259521,0.4304654598236084,0.4304654598236084,0.4304654598236084,0.7294639348983765,0.7294639348983765,0.7294639348983765,0.4447595179080963,0.4447595179080963,0.4447595179080963,0.548067569732666,0.548067569732666,0.548067569732666
193,1.2794303894042969,1.2794303894042969,1.2794303894042969,0.5036426782608032,0.5036426782608032,0.5036426782608032,0.8641237020492554,0.8641237020492554,0.8641237020492554,0.5409197807312012,0.5409197807312012,0.5409197807312012,0.687119722366333,0.687119722366333,0.687119722366333
194,1.262865662574768,1.262865662574768,1.262865662574768,0.46286213397979736,0.46286213397979736,0.46286213397979736,0.6992783546447754,0.6992783546447754,0.6992783546447754,0.44380247592926025,0.44380247592926025,0.44380247592926025,0.5996061563491821,0.5996061563491821,0.5996061563491821
195,1.3014917373657227,1.3014917373657227,1.3014917373657227,0.5434122681617737,0.5434122681617737,0.5434122681617737,0.8309808969497681,0.8309808969497681,0.8309808969497681,0.5905616879463196,0.5905616879463196,0.5905616879463196,0.6521793007850647,0.6521793007850647,0.6521793007850647
196,1.4518365859985352,1.4518365859985352,1.4518365859985352,0.6075160503387451,0.6075160503387451,0.6075160503387451,0.9298014044761658,0.9298014044761658,0.9298014044761658,0.5240539312362671,0.5240539312362671,0.5240539312362671,0.6914538741111755,0.6914538741111755,0.6914538741111755
197,1.3049899339675903,1.3049899339675903,1.3049899339675903,0.46992307901382446,0.46992307901382446,0.46992307901382446,0.7663040161132812,0.7663040161132812,0.7663040161132812,0.4916500449180603,0.4916500449180603,0.4916500449180603,0.5932425260543823,0.5932425260543823,0.5932425260543823
